"feature","variable","level","estimate","std.error","p.value","q.value","method"
"tet.X.","DIABET_GESTA","Yes",-0.0137914077767573,0.0111064966466272,0.214331621574205,0.579905890322369,"CPLM"
"blaSHV.99","PAT_AGE","PAT_AGE",-0.00118705495438926,0.000963101078215074,0.217749623610286,0.586767791056036,"CPLM"
"vga.A.","CERCLAGE","Yes",-0.0121788977814971,0.00998662663654664,0.222646628838969,0.598639280189547,"CPLM"
"erm.F.","RCIU","Yes",-0.0526971944918742,0.0434858241665759,0.225579502948544,0.60518906297649,"CPLM"
"NarA","PAT_AGE","PAT_AGE",0.000763336649842462,0.000631130477362077,0.22648033963099,0.605742866986069,"CPLM"
"aph.3...IIc","RCIU","Yes",-0.00271036192665783,0.00224719371998955,0.227775232413481,0.605742866986069,"CPLM"
"cmx","CERCLAGE","Yes",0.0247448046419178,0.0205119721330225,0.227679051494674,0.605742866986069,"CPLM"
"erm.A.","OUT_GROUP","B",0.0463600850124527,0.0384118742821471,0.227462696851541,0.605742866986069,"CPLM"
"blaOXA.23","OUT_GROUP","D",-0.00162961123253959,0.00135314890917677,0.228469648900453,0.6062658657097,"CPLM"
"tet.O.32.O.","RCIU","Yes",-0.0252232300603366,0.020972992089891,0.229110661959061,0.606645187535078,"CPLM"
"blaOXA.1","CERCLAGE","Yes",-0.0117282987332345,0.00976501054510916,0.229730503017618,0.606966925543294,"CPLM"
"cat","PAT_AGE","PAT_AGE",0.0117415964438929,0.00979851873254469,0.230798997651755,0.608470084718262,"CPLM"
"cmx","OUT_GROUP","B",0.0138474200185103,0.0115685480445668,0.231311001854719,0.608502808334877,"CPLM"
"aph.3....Ib","OUT_GROUP","B",0.0358625815591048,0.0304766454351414,0.239305928575519,0.627097840296673,"CPLM"
"catA1","OUT_GROUP","C",0.00976631828533016,0.00830141286026532,0.239409274004887,0.627097840296673,"CPLM"
"qnrB19","OUT_GROUP","D",-0.00151709307056802,0.00129177699558355,0.240225495842659,0.62788552346858,"CPLM"
"blaMAL.1","OUT_GROUP","D",0.0124788598815257,0.0106925032465767,0.243183608060807,0.631551459740007,"CPLM"
"blaSHV.148","DIABET_GESTA","Yes",-0.00479098178634007,0.00410196654030729,0.242818086714455,0.631551459740007,"CPLM"
"tet.W.","RCIU","Yes",0.0281670426148803,0.0241028767605706,0.242557790498235,0.631551459740007,"CPLM"
"blaZ","OUT_GROUP","B",0.0260228899974031,0.0223624575476494,0.244551081555028,0.633751526242604,"CPLM"
"OqxA","PAT_AGE","PAT_AGE",-0.00775131143797562,0.00675587547400713,0.251239582931543,0.634397409508078,"CPLM"
"aac.6...Iaa","HTA_PRE_ECLAM","Yes",0.0108063155033961,0.00939154230656575,0.249878999766338,0.634397409508078,"CPLM"
"aac.6...Ii","BIL_INC_ATB","Yes",-0.00643620434613076,0.00558873488545556,0.249469500405021,0.634397409508078,"CPLM"
"blaCFE.1","OUT_GROUP","D",0.00134001687051446,0.00116973783761797,0.251973011517098,0.634397409508078,"CPLM"
"blaL1","OUT_GROUP","D",0.00222757829235822,0.00192851432083541,0.248059796974065,0.634397409508078,"CPLM"
"blaSHV.99","BIL_INC_ATB","Yes",0.00246595916831444,0.00212603603685876,0.246095274458644,0.634397409508078,"CPLM"
"blaSHV.99","DIABET_GESTA","Yes",-0.00289208336217218,0.00251609619385658,0.250377583030803,0.634397409508078,"CPLM"
"blaTEM.116","DIABET_GESTA","Yes",-0.0112784339334537,0.00972165668019598,0.245993856148683,0.634397409508078,"CPLM"
"blaTEM.40","PAT_AGE","PAT_AGE",-0.00075051877311209,0.00065147594807476,0.249309416472723,0.634397409508078,"CPLM"
"cfxA4","BIL_INC_ATB","Yes",0.00294776646549262,0.00255235538848891,0.248123159538789,0.634397409508078,"CPLM"
"erm.B.","OUT_GROUP","B",0.0483572430428439,0.0420324366288439,0.249948525072976,0.634397409508078,"CPLM"
"qnrB73","OUT_GROUP","D",0.00141634654207727,0.00123667898292793,0.25209223826101,0.634397409508078,"CPLM"
"tet.K.","DIABET_GESTA","Yes",0.0195419959440269,0.0169653368217475,0.249371265565113,0.634397409508078,"CPLM"
"tet.X.","OUT_GROUP","D",0.0133824076898403,0.0116748495725579,0.251687779011509,0.634397409508078,"CPLM"
"qnrB27","OUT_GROUP","D",0.00141623884524461,0.00123797907690402,0.252626725242271,0.634431652257909,"CPLM"
"aph.3...III","HTA_PRE_ECLAM","Yes",0.0876363151008231,0.077284890120677,0.256820331365688,0.643403499778398,"CPLM"
"dfrG","BIL_INC_ATB","Yes",0.0125268547071551,0.0110573232962859,0.257255750732414,0.643403499778398,"CPLM"
"aac.6...Ii","OUT_GROUP","D",0.00783013221618311,0.00692274282103816,0.258024080091267,0.643645391579179,"CPLM"
"aadA2","BIL_INC_ATB","Yes",-0.00979930162841158,0.00868089352703129,0.258967193012759,0.643645391579179,"CPLM"
"cfxA4","OUT_GROUP","B",-0.00369790301248474,0.00327521320798548,0.25887371013878,0.643645391579179,"CPLM"
"sul1","HTA_PRE_ECLAM","Yes",-0.0491208526198586,0.0435602326307184,0.25946624570228,0.643645391579179,"CPLM"
"aac.6...Ii","OUT_GROUP","C",0.00765527661081934,0.00680983542030827,0.260949389132757,0.646008853584751,"CPLM"
"aac.6...Ic","OUT_GROUP","D",-0.00135586001687252,0.00121026099049294,0.262584312655252,0.647724280023675,"CPLM"
"aph.6..Id","RCIU","Yes",-0.0580537819693593,0.0518328807813429,0.262705906676269,0.647724280023675,"CPLM"
"dfrA12","DIABET_GESTA","Yes",-0.0108113411418712,0.00966484770685937,0.263300114785621,0.647877858199772,"CPLM"
"aph.3...IIIa","HTA_PRE_ECLAM","Yes",0.0201531210004679,0.018054485342189,0.26431983673937,0.648259915615927,"CPLM"
"lnu.B.","DIABET_GESTA","Yes",-0.00233512855591287,0.00209283714482359,0.26451985062489,0.648259915615927,"CPLM"
"fosB","HTA_PRE_ECLAM","Yes",0.0407538458880306,0.036595418890787,0.265436900595886,0.649201094228492,"CPLM"
"tet.X.","RCIU","Yes",-0.0195508454506117,0.0175773141464193,0.266018991447763,0.649320904976705,"CPLM"
"cmx","OUT_GROUP","D",0.0124332533271205,0.0112254495922293,0.26803670657675,0.650393029398777,"CPLM"
"qnrD1","PAT_AGE","PAT_AGE",-0.000560654463095393,0.000506015719795326,0.267871165380654,0.650393029398777,"CPLM"
"tet.O.32.O.","HTA_PRE_ECLAM","Yes",0.0377054625704164,0.0340443101249173,0.268060181246458,0.650393029398777,"CPLM"
"blaTEM.2","DIABET_GESTA","Yes",-0.00382118136005573,0.00347141756321904,0.271003161209643,0.653432219916097,"CPLM"
"catP","RCIU","Yes",-0.00339546656325417,0.00309452114812025,0.272531664792592,0.653432219916097,"CPLM"
"erm.C.","DIABET_GESTA","Yes",0.0168509960123403,0.0153087022645788,0.271007127962693,0.653432219916097,"CPLM"
"qnrB19","PAT_AGE","PAT_AGE",-0.00052161240151075,0.000474934993864624,0.272081510359627,0.653432219916097,"CPLM"
"tet.J.","DIABET_GESTA","Yes",-0.00404466910302349,0.00366769190426609,0.270121315034965,0.653432219916097,"CPLM"
"tet.O.32.O.","OUT_GROUP","D",0.0151744890228238,0.0138062684901732,0.271723839449853,0.653432219916097,"CPLM"
"blaSHV.190","PAT_AGE","PAT_AGE",0.000753232396496183,0.000691253939343813,0.27586254139123,0.659332042587454,"CPLM"
"blaZ","CERCLAGE","Yes",-0.0437058301740607,0.0401273192099194,0.276074993201643,0.659332042587454,"CPLM"
"OqxA","DIABET_GESTA","Yes",-0.0192843115537108,0.0177787072864356,0.278060833773871,0.661480655344872,"CPLM"
"dfrA7","BIL_INC_ATB","Yes",0.00195004387985823,0.00179643680599974,0.277697374046635,0.661480655344872,"CPLM"
"aadA2","IMC","IMC",0.00457195165780523,0.00423116835187968,0.279901257879614,0.664109935266805,"CPLM"
"sul1","OUT_GROUP","B",-0.0191406138188086,0.0177270065011709,0.280256573667601,0.664109935266805,"CPLM"
"vga.A.","OUT_GROUP","C",0.00573643884326018,0.00532615068463973,0.281465624444214,0.665679865190393,"CPLM"
"catA1","DIABET_GESTA","Yes",0.00870282498796146,0.00809649048771695,0.282424625149823,0.665896835780474,"CPLM"
"dfrA5","OUT_GROUP","C",0.00381873014927029,0.00355434517352384,0.282650791542287,0.665896835780474,"CPLM"
"blaOXA.23","IMC","IMC",-0.000573266037319736,0.000535670795778965,0.284536728019571,0.666472566784304,"CPLM"
"lnu.C.","BIL_INC_ATB","Yes",-0.0131567210661839,0.0122674801055483,0.283501052379848,0.666472566784304,"CPLM"
"mef.A.","OUT_GROUP","D",0.0302445301772441,0.0282450371251691,0.284263436392633,0.666472566784304,"CPLM"
"tet.K.","IMC","IMC",0.00754465254543005,0.00705969632736884,0.285207739572283,0.666762047598927,"CPLM"
"mph.A.","RCIU","Yes",-0.0222296512269224,0.020863741987452,0.286664160481075,0.668883041122507,"CPLM"
"blaTEM.40","DIABET_GESTA","Yes",-0.00179573442751398,0.00169552170124908,0.289552254220709,0.673043216871802,"CPLM"
"cat.pC221.","CERCLAGE","Yes",-0.0144941803849915,0.0136814583322937,0.289416204704476,0.673043216871802,"CPLM"
"cmx","OUT_GROUP","C",0.0116208906326642,0.0109862244961228,0.290160647292732,0.673172701719139,"CPLM"
"mecA","OUT_GROUP","B",0.0198196165441893,0.018807511494199,0.291968140332752,0.674923907034705,"CPLM"
"vga.A.","DIABET_GESTA","Yes",-0.00546378378331364,0.00518536842116031,0.29202372660697,0.674923907034705,"CPLM"
"blaZ","PAT_AGE","PAT_AGE",-0.00828067601057319,0.00791302490639116,0.295348005585476,0.680026220799829,"CPLM"
"cat","IMC","IMC",0.0110925713783204,0.0105904183346595,0.294907852636809,0.680026220799829,"CPLM"
"mph.A.","OUT_GROUP","D",0.0144010363673584,0.0138079077790213,0.296968802351997,0.68147086367157,"CPLM"
"tet.J.","OUT_GROUP","D",-0.0040072539248039,0.00384320850487333,0.297094440566177,0.68147086367157,"CPLM"
"fosA","DIABET_GESTA","Yes",-0.0188890925859213,0.0181619365415847,0.298322542418309,0.682010600899774,"CPLM"
"tet.O.","RCIU","Yes",-0.0348380896406216,0.0335057713727199,0.298449630771412,0.682010600899774,"CPLM"
"blaOXA.1","HTA_PRE_ECLAM","Yes",-0.0139271514110352,0.0134365220686523,0.299962127765317,0.683102555393369,"CPLM"
"blaZ","OUT_GROUP","D",0.0223397110882876,0.0215566030147979,0.30004915199955,0.683102555393369,"CPLM"
"blaTEM.2","PAT_AGE","PAT_AGE",0.001375488729438,0.00133131469840073,0.301519315872542,0.683892973431576,"CPLM"
"fusB","IMC","IMC",0.00674997319118259,0.00652572290100364,0.300966002590611,0.683892973431576,"CPLM"
"blaSHV.1","RCIU","Yes",-0.00614877757484767,0.00597756729678611,0.303647871444512,0.686165319887598,"CPLM"
"tet.32.","BIL_INC_ATB","Yes",0.0139708215740527,0.0135693136601456,0.303202791052908,0.686165319887598,"CPLM"
"blaTEM.116","PAT_AGE","PAT_AGE",-0.00380288178845243,0.00371555148241342,0.306069611657932,0.690296749747231,"CPLM"
"cmx","BIL_INC_ATB","Yes",-0.00924302854677677,0.00904085767636489,0.306609640076561,0.690296749747231,"CPLM"
"tet.32.","CERCLAGE","Yes",0.0304364754093491,0.0299451019277909,0.309434593191104,0.69537146587964,"CPLM"
"cat.pC194.","CERCLAGE","Yes",0.0102003360490316,0.0100838589086853,0.311752856373947,0.699290937501782,"CPLM"
"ant.3....Ia","BIL_INC_ATB","Yes",0.00488367409925022,0.00485292469126814,0.314253842115141,0.703605109735738,"CPLM"
"dfrA14","BIL_INC_ATB","Yes",0.0033866867370046,0.00337322933433195,0.315383688357452,0.704839142053903,"CPLM"
"NarB","CERCLAGE","Yes",-0.00271002435394605,0.00271741114601792,0.318627803388329,0.708602861531128,"CPLM"
"blaTEM.1B","RCIU","Yes",-0.0357893097611688,0.0358455293545589,0.318070109617744,0.708602861531128,"CPLM"
"tet.X.","BIL_INC_ATB","Yes",0.00937950450424666,0.00940867252142381,0.318813110114169,0.708602861531128,"CPLM"
"lsa.E.","BIL_INC_ATB","Yes",-0.00170142366062042,0.00170977760816618,0.319680814974267,0.709237217921052,"CPLM"
"erm.X.","BIL_INC_ATB","Yes",-0.0153201763024805,0.0154195862344509,0.320440531102616,0.70963012160543,"CPLM"
"blaSHV.1","DIABET_GESTA","Yes",-0.00376241315544888,0.00379139238405991,0.321023614974542,0.709631148891093,"CPLM"
"blaOXA.23","OUT_GROUP","B",-0.00137388503316488,0.0013928482673817,0.323944083895542,0.709647291699226,"CPLM"
"cfxA3","RCIU","Yes",-0.0478225046242125,0.0484489502590905,0.323608330683962,0.709647291699226,"CPLM"
"fosA5","OUT_GROUP","D",0.00953187617032865,0.00963057348409673,0.32229551379856,0.709647291699226,"CPLM"
"mph.C.","OUT_GROUP","C",0.0273308963516793,0.0276167374667211,0.322345361459901,0.709647291699226,"CPLM"
"qnrS1","OUT_GROUP","D",0.00913630636559775,0.00924029464010347,0.322787324485688,0.709647291699226,"CPLM"
"NarA","OUT_GROUP","B",0.00174106115573552,0.00177434010429339,0.32647227134359,0.713901663368928,"CPLM"
"blaTEM.1A","RCIU","Yes",-0.0189389160235204,0.0193527290147143,0.32776909252317,0.715452965400037,"CPLM"
"blaTEM.2","RCIU","Yes",-0.00531026664328051,0.00547212128389135,0.33183620864529,0.721719487312066,"CPLM"
"catA2","IMC","IMC",0.00342519849779267,0.00353396987165204,0.332434838846896,0.721719487312066,"CPLM"
"dfrG","PAT_AGE","PAT_AGE",-0.00491021760940809,0.00506746565486577,0.332560609125018,0.721719487312066,"CPLM"
"tet.D.","OUT_GROUP","B",0.00709677953296239,0.00733086475761295,0.333010141107866,0.721719487312066,"CPLM"
"dfrA12","OUT_GROUP","D",0.00975796518199736,0.0101149582418067,0.33469187734679,0.723802832710822,"CPLM"
"mph.C.","IMC","IMC",-0.0108080029167163,0.0112142663087086,0.335159932388262,0.723802832710822,"CPLM"
"blaCTX.M.15","DIABET_GESTA","Yes",-0.00851506846207306,0.00888371424342365,0.337809082511564,0.726946046818171,"CPLM"
"blaTEM.1B","DIABET_GESTA","Yes",-0.0217210717359331,0.0226389096020368,0.337328317328496,0.726946046818171,"CPLM"
"cat.pC194.","OUT_GROUP","D",0.00532232186705855,0.0055767684497766,0.339894448044708,0.728858164997278,"CPLM"
"erm.B.","BIL_INC_ATB","Yes",0.0314289638643469,0.032893626459883,0.339338677337216,0.728858164997278,"CPLM"
"aph.3...III","RCIU","Yes",0.0464889294214641,0.0488487498920948,0.341253571891248,0.729205000988667,"CPLM"
"sul2","RCIU","Yes",-0.0357803255558236,0.0375562311618404,0.340735290285575,0.729205000988667,"CPLM"
"qnrS1","OUT_GROUP","B",0.00909226178513702,0.00956947209584879,0.342045178660688,0.72961651069828,"CPLM"
"blaACT.4","OUT_GROUP","C",-0.00123570557488419,0.00130276798919656,0.342863201815919,0.729636932912358,"CPLM"
"blaSHV.190","IMC","IMC",0.000705545825123372,0.000744551073462883,0.343326814286381,0.729636932912358,"CPLM"
"blaTEM.1B","OUT_GROUP","B",0.0233343980433469,0.0246512202250666,0.343851887924215,0.729636932912358,"CPLM"
"blaSHV.101","OUT_GROUP","D",0.00118348818431668,0.00125954594944265,0.347415113108729,0.735915839593794,"CPLM"
"aadA5","PAT_AGE","PAT_AGE",-0.00379622552782282,0.00409621932303523,0.354049470229264,0.735958414052802,"CPLM"
"aph.3...III","CERCLAGE","Yes",-0.0571417973065296,0.0617389953190907,0.354686033701966,0.735958414052802,"CPLM"
"blaACT.4","OUT_GROUP","D",-0.00122614176192412,0.0013240217144277,0.354407651625533,0.735958414052802,"CPLM"
"blaCKO.1","OUT_GROUP","D",0.00484793583424126,0.00520817946901182,0.351940898813002,0.735958414052802,"CPLM"
"cfxA2","OUT_GROUP","B",0.00662780325498603,0.0071226117970517,0.352096789639731,0.735958414052802,"CPLM"
"cmx","RCIU","Yes",-0.0157487748085556,0.0169799390870801,0.353670619509186,0.735958414052802,"CPLM"
"dfrG","HTA_PRE_ECLAM","Yes",0.0315559156221204,0.0340140219334961,0.353546314714894,0.735958414052802,"CPLM"
"erm.B.","HTA_PRE_ECLAM","Yes",0.0867493735387054,0.0936191334536175,0.354123799938884,0.735958414052802,"CPLM"
"floR","CERCLAGE","Yes",-0.0059013975711995,0.00631973194350594,0.350404466716531,0.735958414052802,"CPLM"
"fusB","HTA_PRE_ECLAM","Yes",-0.0392277029726093,0.0421234461911943,0.351721267293136,0.735958414052802,"CPLM"
"lnu.A.","DIABET_GESTA","Yes",-0.00786527076016944,0.00841635139827832,0.350034373341983,0.735958414052802,"CPLM"
"mdt.A.","OUT_GROUP","D",-0.00570690628093033,0.00609157765198608,0.348834728676209,0.735958414052802,"CPLM"
"dfrA17","PAT_AGE","PAT_AGE",-0.00375479925622076,0.00406308933477399,0.35542164528048,0.736230550938137,"CPLM"
"dfrA1","RCIU","Yes",-0.012948803345534,0.0140398671545603,0.356378284483293,0.736958829372922,"CPLM"
"fosA6","RCIU","Yes",-0.00602591450427269,0.00654641752564672,0.35731654603821,0.737475153043131,"CPLM"
"sul2","DIABET_GESTA","Yes",-0.0219486254955486,0.0238704140466392,0.357838928939647,0.737475153043131,"CPLM"
"blaSHV.99","IMC","IMC",0.000952149384331244,0.00103995907048687,0.359895470082951,0.740460612434179,"CPLM"
"blaSHV.187","OUT_GROUP","D",0.00279986580529243,0.00306589156802316,0.361121306221264,0.741729765560707,"CPLM"
"catA1","IMC","IMC",0.00308978221923392,0.00338810957626396,0.361795708466271,0.741863927461142,"CPLM"
"blaSHV.99","HTA_PRE_ECLAM","Yes",-0.00608156090948575,0.00667882639457456,0.362520250317237,0.74210027711999,"CPLM"
"tet.S.","RCIU","Yes",-0.00964633269275476,0.0106087684176214,0.363202755539197,0.742249926588493,"CPLM"
"OqxB","OUT_GROUP","D",0.017644361374438,0.019495350256176,0.365436327808502,0.742257644831957,"CPLM"
"aac.6...aph.2...","RCIU","Yes",-0.0215413219975454,0.023872070063595,0.366862973882462,0.742257644831957,"CPLM"
"aadA1","HTA_PRE_ECLAM","Yes",-0.0185998086998068,0.0205542873432645,0.365512333176486,0.742257644831957,"CPLM"
"blaCTX.M.163","OUT_GROUP","C",-0.0010483973192715,0.00115924322064569,0.365793511811229,0.742257644831957,"CPLM"
"blaTEM.1A","DIABET_GESTA","Yes",-0.0110896538907138,0.0122328000280844,0.364644422410748,0.742257644831957,"CPLM"
"lnu.A.","OUT_GROUP","D",-0.00793725415015544,0.00879587976752581,0.366853341197032,0.742257644831957,"CPLM"
"fusC","IMC","IMC",0.00571394481020051,0.0063441975858658,0.367770814868423,0.742302724290679,"CPLM"
"lsa.A.","IMC","IMC",0.0134169483825837,0.0149072190553171,0.368104142423293,0.742302724290679,"CPLM"
"cat.pC221.","OUT_GROUP","D",0.0066362072977929,0.00738839901232287,0.369082735071758,0.743045903003969,"CPLM"
"blaCTX.M.163","PAT_AGE","PAT_AGE",0.000391166602784154,0.00043800207596668,0.371819578828699,0.745609236868365,"CPLM"
"catP","DIABET_GESTA","Yes",-0.00175243198317429,0.00196378629074371,0.372192459783223,0.745609236868365,"CPLM"
"str","PAT_AGE","PAT_AGE",-0.00226280984230263,0.00253433621555339,0.371931641166816,0.745609236868365,"CPLM"
"aac.6...Ic","RCIU","Yes",-0.00160876016325908,0.00182707119852099,0.378581400342472,0.757162800684944,"CPLM"
"blaCKO.1","RCIU","Yes",-0.00687151089070874,0.00783444527513679,0.38043794408337,0.757644562098322,"CPLM"
"cat.pC221.","RCIU","Yes",-0.00983455542538989,0.011208526437237,0.380259999469401,0.757644562098322,"CPLM"
"mph.A.","CERCLAGE","Yes",-0.0223956001458379,0.0255474213296431,0.380688400660241,0.757644562098322,"CPLM"
"NarB","PAT_AGE","PAT_AGE",0.000466902645789385,0.000542353796810285,0.389303011458797,0.759598686575057,"CPLM"
"OqxA","OUT_GROUP","D",0.016089662229779,0.0186587118361686,0.388514933813656,0.759598686575057,"CPLM"
"aac.6...Iaa","OUT_GROUP","D",0.00316514765533027,0.0036684863789942,0.388250795824891,0.759598686575057,"CPLM"
"aac.6...Ib.cr","IMC","IMC",-0.00101950384916021,0.00120766420817574,0.398560557775914,0.759598686575057,"CPLM"
"aac.6...Ic","HTA_PRE_ECLAM","Yes",-0.00259785505726446,0.00307234881856976,0.397798285938676,0.759598686575057,"CPLM"
"aadA5","HTA_PRE_ECLAM","Yes",-0.0242667632792135,0.028174504198087,0.389071608123058,0.759598686575057,"CPLM"
"ant.3....Ia","RCIU","Yes",-0.00762649553196819,0.0090736223028074,0.400620937467076,0.759598686575057,"CPLM"
"aph.3...IIIa","OUT_GROUP","B",-0.00613580432324088,0.0072816586156059,0.399430772764024,0.759598686575057,"CPLM"
"blaACT.4","OUT_GROUP","B",-0.00114440268491652,0.00136265858630036,0.401003247510478,0.759598686575057,"CPLM"
"blaADC.25","OUT_GROUP","D",-0.00318121000626597,0.00377517847182954,0.399415939747523,0.759598686575057,"CPLM"
"blaCFE.1","BIL_INC_ATB","Yes",0.000812768861309604,0.000951096391564314,0.392794821143907,0.759598686575057,"CPLM"
"blaSHV.1","OUT_GROUP","D",0.00338566988772386,0.00396018897136503,0.392591924120302,0.759598686575057,"CPLM"
"blaSHV.101","PAT_AGE","PAT_AGE",-0.000396896029792378,0.000463127568831695,0.391450011963739,0.759598686575057,"CPLM"
"cfxA4","PAT_AGE","PAT_AGE",0.000987853088662983,0.00116557253694613,0.396701973242427,0.759598686575057,"CPLM"
"dfrA1","HTA_PRE_ECLAM","Yes",-0.0200856031566845,0.023217081084243,0.386971936408501,0.759598686575057,"CPLM"
"erm.B.","OUT_GROUP","D",-0.0355010228655219,0.0421326089331951,0.399451041450249,0.759598686575057,"CPLM"
"fosA5","BIL_INC_ATB","Yes",0.0066066560686492,0.00778638417546338,0.396166071587109,0.759598686575057,"CPLM"
"fosA6","OUT_GROUP","B",-0.00380066494043845,0.00451257194266277,0.399654081120686,0.759598686575057,"CPLM"
"fosB","OUT_GROUP","B",0.0136410821374571,0.0157960508481289,0.387821140697882,0.759598686575057,"CPLM"
"fosB","CERCLAGE","Yes",-0.0244406021483104,0.0279957322206501,0.382656693332092,0.759598686575057,"CPLM"
"fusB","OUT_GROUP","B",-0.0147689074264656,0.017165329198694,0.389573138473924,0.759598686575057,"CPLM"
"mecA","PAT_AGE","PAT_AGE",-0.00559822407528772,0.00664365375632935,0.399428493099062,0.759598686575057,"CPLM"
"mph.C.","DIABET_GESTA","Yes",0.023137227192112,0.026965394509686,0.390873650949354,0.759598686575057,"CPLM"
"mre.A.","BIL_INC_ATB","Yes",0.0102500941571616,0.0118952204959615,0.388853428175255,0.759598686575057,"CPLM"
"msr.A.","HTA_PRE_ECLAM","Yes",-0.0329306961479569,0.0379739568162387,0.385837041178811,0.759598686575057,"CPLM"
"qnrB19","DIABET_GESTA","Yes",-0.00103872424434299,0.00123577286111253,0.40060218114164,0.759598686575057,"CPLM"
"qnrB27","BIL_INC_ATB","Yes",0.000861300068484337,0.00100649399304065,0.392140016192639,0.759598686575057,"CPLM"
"qnrB73","BIL_INC_ATB","Yes",0.000860141846295741,0.00100544111389576,0.392281573981879,0.759598686575057,"CPLM"
"str","IMC","IMC",0.00229599693724513,0.00272253380867742,0.399043395569092,0.759598686575057,"CPLM"
"tet.B.","HTA_PRE_ECLAM","Yes",-0.0242018901565333,0.0287585911025314,0.400037982037611,0.759598686575057,"CPLM"
"tet.L.","DIABET_GESTA","Yes",0.0199399534943964,0.0233572030007223,0.393273386461967,0.759598686575057,"CPLM"
"blaCTX.M.163","OUT_GROUP","D",-0.00100018930050321,0.00120277120563048,0.405651302862837,0.765131940328249,"CPLM"
"catA2","RCIU","Yes",-0.0111729845498895,0.0134367461359597,0.40567735420205,0.765131940328249,"CPLM"
"qnrS1","CERCLAGE","Yes",-0.0142102611073032,0.0170941945904294,0.40580889445981,0.765131940328249,"CPLM"
"cat.pC194.","PAT_AGE","PAT_AGE",-0.00169696617812539,0.00204893345116924,0.407546329594545,0.766036156552709,"CPLM"
"dfrA14","OUT_GROUP","C",0.00333597367302808,0.00402464715401727,0.407168919211968,0.766036156552709,"CPLM"
"aadA2","RCIU","Yes",-0.0133247260369201,0.016267512744248,0.412729139290519,0.76634467624478,"CPLM"
"aph.6..Id","OUT_GROUP","B",0.0292907114299045,0.035561336528881,0.41012860231281,0.76634467624478,"CPLM"
"blaACT.4","IMC","IMC",0.000430659081579681,0.000524088766490439,0.411230994369356,0.76634467624478,"CPLM"
"blaCTX.M.27","OUT_GROUP","B",-0.00114545195064608,0.00138972046635379,0.409807800479831,0.76634467624478,"CPLM"
"blaTEM.40","OUT_GROUP","D",0.00145484628118776,0.00177261831493342,0.411798390766368,0.76634467624478,"CPLM"
"dfrA17","HTA_PRE_ECLAM","Yes",-0.0228028894361175,0.0278578472715305,0.413046306799754,0.76634467624478,"CPLM"
"fosA","RCIU","Yes",-0.0236118485797843,0.0286834956182343,0.410402297267456,0.76634467624478,"CPLM"
"fosA7","RCIU","Yes",0.00750745091688974,0.00909440263138317,0.409086438285976,0.76634467624478,"CPLM"
"lnu.B.","BIL_INC_ATB","Yes",-0.00144253332449769,0.00176354830317344,0.413373113540903,0.76634467624478,"CPLM"
"aph.3...III","OUT_GROUP","B",0.0283398414832085,0.0347019509392298,0.414120347499804,0.766563196435808,"CPLM"
"NarB","BIL_INC_ATB","Yes",0.000970245141199018,0.0011920090919392,0.415669105930338,0.768262474997195,"CPLM"
"blaSHV.148","RCIU","Yes",-0.00526391592251064,0.00648304258656084,0.416819482024539,0.769221407736195,"CPLM"
"aph.3...Ia","HTA_PRE_ECLAM","Yes",-0.03201233412975,0.0394837396934593,0.417496274597434,0.769304784356543,"CPLM"
"lnu.B.","CERCLAGE","Yes",-0.00326095692209933,0.00402889624095639,0.4182896258836,0.769505078140062,"CPLM"
"tet.L.","OUT_GROUP","C",0.0196444631822899,0.0243008515818297,0.418868527756043,0.769505078140062,"CPLM"
"fusC","PAT_AGE","PAT_AGE",-0.00478364240387354,0.00594251336673572,0.420827531593071,0.770778847338889,"CPLM"
"lnu.A.","RCIU","Yes",-0.0107029947106305,0.0132792747971433,0.420247224894543,0.770778847338889,"CPLM"
"blaL1","HTA_PRE_ECLAM","Yes",0.00392477951104005,0.00490013137572639,0.423158313838286,0.771253036480982,"CPLM"
"blaSHV.190","BIL_INC_ATB","Yes",0.00121538654254305,0.0015170080698646,0.423031256969116,0.771253036480982,"CPLM"
"blaTEM.1A","IMC","IMC",0.00407003264021692,0.00509121501086029,0.424045376178886,0.771253036480982,"CPLM"
"dfrA5","BIL_INC_ATB","Yes",0.00234968683952801,0.00295140248786134,0.425959082542549,0.771253036480982,"CPLM"
"erm.X.","CERCLAGE","Yes",0.0276343690332772,0.0344083140835931,0.421899267957389,0.771253036480982,"CPLM"
"fosA6","OUT_GROUP","D",0.00345643373832645,0.00434338076255977,0.426152129352792,0.771253036480982,"CPLM"
"lnu.C.","OUT_GROUP","D",0.0121315656875555,0.015227272274304,0.425625365340444,0.771253036480982,"CPLM"
"tet.32.","RCIU","Yes",-0.0203354885073952,0.0255144042557784,0.425439460858626,0.771253036480982,"CPLM"
"blaSHV.99","OUT_GROUP","D",-0.0020924323316088,0.00263342369826685,0.426865251931427,0.771397443401302,"CPLM"
"blaSHV.190","DIABET_GESTA","Yes",-0.00142292765210459,0.00180155884495353,0.429626268576816,0.771514637743774,"CPLM"
"blaSRT.1","OUT_GROUP","B",0.00108743720043287,0.00137535971955464,0.429144425066788,0.771514637743774,"CPLM"
"blaTEM.1A","OUT_GROUP","B",-0.0104779326632678,0.0132654030684783,0.429604188910377,0.771514637743774,"CPLM"
